#,Text,LogKind,DisplayFlags,Unknown1,Duration,Unknown2
5386,魔力石偶身上装有宝箱！,57,33,0,0,False
5387,魔力抢夺魔身上装有宝箱！,57,33,0,0,False
5388,今日のまかない：白身魚のソテー,57,33,0,0,False
5389,从袭来的野兽身上得到了！,57,32,0,0,False
5390,箱子上施有封印……,57,32,0,0,False
5391,敌人发起了攻击！,58,17,0,0,False
5392,收下了Player Player带来的物品！,57,17,0,0,False
5393,Player Player在伊奥拉心中的形象变为了黑铁工房的生命线！,57,33,0,0,False
5394,Player Player在图楠心中的形象变为了时光工房的协助者！,57,33,0,0,False
5395,Player Player在贝斯里克心中的形象变为了阿马罗的救命恩人！,57,33,0,0,False
5396,Player Player在科希·芮心中的形象变为了萨迈尔搜索队的新任队长！,57,33,0,0,False
5397,Player Player在弗里斯利克心中的形象变为了水生资源部改革的理解者！,57,33,0,0,False
5398,完成所有委托，Player Player在伊奥拉心中的形象变为了黑铁工房的拯救者！,57,33,0,0,False
5399,完成所有委托，Player Player在图楠心中的形象变为了感情的修复师！,57,33,0,0,False
5400,完成所有委托，Player Player在贝斯里克心中的形象变为了阿马罗心灵拯救者！,57,33,0,0,False
5401,完成所有委托，Player Player在科希·芮心中的形象变为了萨迈尔搜索队的名誉队长！,57,33,0,0,False
5402,完成所有委托，Player Player在弗里斯利克心中的形象变为了水生资源部改革的功臣！,57,33,0,0,False
5403,交纳了所有委托物品！,57,33,0,0,False
5404,战胜强敌，学会了新的技能！,57,32,0,0,False
5405,击败了观众们的心中黑暗，学会了新的舞蹈！,57,32,0,0,False
5406,和阿尔菲诺走散了。请再次与其同行。,57,33,0,0,False
5407,和阿莉塞走散了。请再次与其同行。,57,33,0,0,False
5408,出现了更多的敌人！！,58,17,0,0,False
5409,无法开始移动，没有完成“”任务。,60,9,0,0,False
5410,对方正在行动，无法交谈。,60,9,0,0,False
5411,期盼伙伴活下去的情感，指引着生命迈向进步……,57,32,0,0,False
5412,与夜游魂之间的盟约，点燃了自己与化身的灵魂！,57,32,0,0,False
5413,Player Player在露露夏心中的形象变为了修复遗物的帮手！,57,33,0,0,False
5414,Player Player在裘德心中的形象变为了不是那么可怕的人！,57,33,0,0,False
5415,Player Player在德布罗依心中的形象变为了可靠的工匠！,57,33,0,0,False
5416,Player Player在雏芥子心中的形象变为了恋爱的协助者！,57,33,0,0,False
5417,Player Player在茶·拉恰·提亚心中的形象变为了研究室的帮手！,57,33,0,0,False
5418,完成所有委托，Player Player在露露夏心中的形象变为了唤醒古代之声的工匠！,57,33,0,0,False
5419,完成所有委托，Player Player在裘德心中的形象变为了可以敞开心扉的朋友！,57,33,0,0,False
5420,完成所有委托，Player Player在德布罗依心中的形象变为了毕生的工匠！,57,33,0,0,False
5421,完成所有委托，Player Player在雏芥子心中的形象变为了恋爱的贡献者！,57,33,0,0,False
5422,完成所有委托，Player Player在茶·拉恰心中的形象变为了研究室的大恩人！,57,33,0,0,False
5423,和可露儿走散了。请再次与其同行。,57,33,0,0,False
5424,和古·拉哈·提亚走散了。请再次与其同行。,57,33,0,0,False
5425,和摩提夏走散了。请再次与其同行。,57,33,0,0,False
5426,正在走出变身范围。继续拉开距离的话变身状态便会解除。,57,17,0,0,False
5427,走出了变身范围，变身状态解除。,57,17,0,0,False
5428,和埃斯蒂尼安走散了。请再次与其同行。,57,33,0,0,False
5429,正在走出换装范围。继续拉开距离的话换装状态便会解除。,57,17,0,0,False
5430,走出了换装范围，换装状态解除。,57,17,0,0,False
5431,和嘉恩·艾·神纳走散了。请再次与其同行。,57,33,0,0,False
5432,和增盈威走散了。请再次与其同行。,57,33,0,0,False
5433,和厨行威走散了。请再次与其同行。,57,33,0,0,False
5434,正在走出变身范围。继续拉开距离的话变身状态便会解除。,57,17,0,0,False
5435,走出了变身范围，变身状态解除。,57,17,0,0,False
5436,"阿莉塞开始。
可通过目的列表的查看玩法。",57,1025,0,0,False
5437,和流浪圣人走散了。请再次与其同行。,57,33,0,0,False
5438,"迅尾兽开始。
可通过目的列表的查看玩法。",57,1025,0,0,False
5439,"醉醺醺的迪帕开始。
可通过目的列表的查看玩法。",57,1025,0,0,False
5440,和劳班走散了。请再次与其同行。,57,33,0,0,False
5441,"散发光辉的大狗开始。
可通过目的列表的查看玩法。",57,1025,0,0,False
5442,"后辈研究员开始。
可通过目的列表的查看玩法。",57,1025,0,0,False
5443,和梅尔维布走散了。请再次与其同行。,57,33,0,0,False
5444,跟踪失败。需要从开始地点重新开始挑战。,57,33,0,0,False
5445,追踪失败。需要从开始地点重新开始挑战。,57,33,0,0,False
5446,由于距离太远，跟踪失败。需要从开始地点重新开始挑战。,57,33,0,0,False
5447,和夕雾走散了。请再次与其同行。,57,33,0,0,False
5448,和飞燕走散了。请再次与其同行。,57,33,0,0,False
5449,和艾默里克走散了。请再次与其同行。,57,33,0,0,False
5450,追踪失败。需要从开始地点重新开始挑战。,57,33,0,0,False
5451,和梅蒂恩走散了。请再次与其同行。,57,33,0,0,False
5452,和未知生物走散了。请再次与其同行。,57,33,0,0,False
5453,和布丁威走散了。请再次与其同行。,57,33,0,0,False
5454,和蓝发的访客走散了。请再次与其同行。,57,33,0,0,False
5455,和红色上衣的少女走散了。请再次与其同行。,57,33,0,0,False
5456,和金发的补给队员走散了。请再次与其同行。,57,33,0,0,False
5457,和斡兀立走散了。请再次与其同行。,57,33,0,0,False
5458,和德布罗依走散了。请再次与其同行。,57,33,0,0,False
5459,跟踪失败。需要从开始地点重新开始挑战。,57,33,0,0,False
5460,跟踪失败。需要从开始地点重新开始挑战。,57,33,0,0,False
5461,和卡尔密恩走散了。请再次与其同行。,57,33,0,0,False
5462,和维尔波莱纳走散了。请再次与其同行。,57,33,0,0,False
5463,和小毛球走散了。请再次与其同行。,57,33,0,0,False
5464,"开始。
跟踪过程中地图上不会显示目的地。
可通过目的列表的查看玩法。",57,1025,0,0,False
5465,"尤卢斯，阿尔菲诺和阿莉塞开始。
可通过目的列表的查看玩法。",57,1025,0,0,False
5466,和阿比乌斯走散了。请再次与其同行。,57,33,0,0,False
5467,和尤卢斯走散了。请再次与其同行。,57,33,0,0,False
5468,和爱梅特赛尔克走散了。请再次与其同行。,57,33,0,0,False
5469,正在走出变身范围。继续拉开距离的话变身状态便会解除。,57,17,0,0,False
5470,走出了变身范围，变身状态解除。,57,17,0,0,False
5471,"奇异的长尾神猴开始。
可通过目的列表的查看玩法。",57,1025,0,0,False
5472,"帝都来的少女开始。
可通过目的列表的查看玩法。",57,1025,0,0,False
5473,和雅·修特拉走散了。请再次与其同行。,57,33,0,0,False
5474,和纳吉·阿·嘉奇亚走散了。请再次与其同行。,57,33,0,0,False
5475,和阿梅莉安丝走散了。请再次与其同行。,57,33,0,0,False
5476,和娜修·玛卡拉卡走散了。请再次与其同行。,57,33,0,0,False
5477,和阿尔法走散了。请再次与其同行。,57,33,0,0,False
5478,和欧米茄走散了。请再次与其同行。,57,33,0,0,False
5479,和富尔什诺走散了。请再次与其同行。,57,33,0,0,False
5480,和荼罗娜走散了。请再次与其同行。,57,33,0,0,False
5481,和有活力的河马幼崽走散了。请再次与其同行。,57,33,0,0,False
5482,和乖巧的河马幼崽走散了。请再次与其同行。,57,33,0,0,False
5483,正在走出换装范围。继续拉开距离的话换装状态便会解除。,57,17,0,0,False
5484,走出了换装范围，换装状态解除。,57,17,0,0,False
5485,和零走散了。请再次与其同行。,57,33,0,0,False
5486,和瓦尔桑走散了。请再次与其同行。,57,33,0,0,False
5487,和德里昂走散了。请再次与其同行。,57,33,0,0,False
5488,和希尔迪布兰德走散了。请再次与其同行。,57,33,0,0,False
5489,和埃米莉走散了。请再次与其同行。,57,33,0,0,False
5490,和利奥法德走散了。请再次与其同行。,57,33,0,0,False
5491,和可幽可幽走散了。请再次与其同行。,57,33,0,0,False
5492,和辰奉行走散了。请再次与其同行。,57,33,0,0,False
5493,和辰之陆行鸟雏鸟走散了。请再次与其同行。,57,33,0,0,False
5494,和梦明威走散了。请再次与其同行。,57,33,0,0,False
5495,和朱雀走散了。请再次与其同行。,57,33,0,0,False
5496,和青龙走散了。请再次与其同行。,57,33,0,0,False
5497,和琳走散了。请再次与其同行。,57,33,0,0,False
5498,和埃马内兰走散了。请再次与其同行。,57,33,0,0,False
5499,和希卡尔多走散了。请再次与其同行。,57,33,0,0,False
5500,,0,0,0,0,False
5501,感知到了与任务“”有关的目标！,67,17,0,0,False
5502,收下了Player Player带来的收藏品！,57,17,0,0,False
5503,Player Player在心中的形象变为了崖畔亭的协助者！,57,33,0,0,False
5504,发现了很多的！,59,33,0,0,False
5505,发现了很多的！,59,33,0,0,False
5506,开始警惕，消失了踪迹……,59,33,0,0,False
5507,没有钓到任何东西……,59,33,0,0,False
5508,发现了能够回收再利用的材料，收回到了背包里。,66,1,0,0,False
5509,收下了Player Player带来的收藏品！,57,17,0,0,False
5510,Player Player在心中的形象变为了蜂箱的协助者！,57,33,0,0,False
5511,收下了Player Player带来的收藏品！,57,17,0,0,False
5512,Player Player在心中的形象变为了精通制作的英雄！,57,33,0,0,False
5513,若要采集该道具，需完成任务“一流工匠的新工作”，并且达到50级学会收藏品采集技能。,57,9,0,0,False
5514,受到慎重提纯效果的影响，耐久没有下降。,67,17,0,0,False
5515,触发了洞察效果！现在正是使用大胆提纯、慎重提纯的机会！,67,17,0,0,False
5516,收藏价值已提升到最大。,67,17,0,0,False
5517,附近的鱼已经有所警惕了。最好换个位置试试。,67,17,0,0,False
5518,附近的鱼已经有所警惕了。最好换个钓场试试。,67,17,0,0,False
5519,由于提纯技能导致耐久变为0，没能采集到收藏品……,67,17,0,0,False
5520,收藏品价值已达到最大，该技能无法使用。,60,8,0,0,False
5521,未记录在鱼类图鉴中的鱼，无法作为放生的对象。,60,8,0,0,False
5522,无法在未知的钓场使用放生列表。,60,8,0,0,False
5523,放弃了修改中的设置。,57,32,0,0,False
5524,收下了Player Player带来的收藏品！,57,17,0,0,False
5525,Player Player在心中的形象变为了服务人员的协助者！,57,33,0,0,False
5526,设置修改成功。,57,32,0,0,False
5527,放生列表只在鱼类图鉴中记录的鱼出现的钓场使用。,60,8,0,0,False
5528,将钓到的×UNKNOWN放生了。,67,17,0,0,False
5529,未满足采集该道具所需的条件。,60,9,0,0,False
5530,背包已满，无法获得。,60,33,0,0,False
5531,这里似乎已经无法捕到更多的鱼了……（成果：UNKNOWN条）,67,17,0,0,False
5532,无法执行，状态“”档数不足。,60,8,0,0,False
5533,可以执行技能“”了！,67,17,0,0,False
5534,正在执行技能，无法结束刺鱼。,60,8,0,0,False
5535,,67,17,0,0,False
5536,,67,17,0,0,False
5537,鉴别力不足，无法获得大尺寸的鱼。,60,8,0,0,False
5538,采集过程中无法关闭。,60,9,0,0,False
5539,正在执行技能，无法中止采集。,60,9,0,0,False
5540,收下了Player Player带来的收藏品！,57,17,0,0,False
5541,Player Player在心中的形象变为了莱韦耶勒尔的协助者！,57,33,0,0,False
5542,获得了升华后的！,67,33,0,0,False
5543,该采集地点会影响不定性道具的升华几率。,59,32,0,0,False
5544,已无法采集。,60,9,0,0,False
5545,获得率为0%，无法采集。,60,8,0,0,False
5546,受到的效果影响，完成了高效的提钩技能！,67,17,0,0,False
5547,收下了Player Player带来的收藏品！,57,17,0,0,False
5548,Player Player在心中的形象变为了多半是个可以沟通的人！,57,33,0,0,False
5549,无法找到当前搜索的鱼。,57,33,0,0,False
5550,采集地点的特殊效果发动，得到了影响收藏价值上升量的效果！,59,32,0,0,False
5551,采集地点的特殊效果发动，得到了影响慎重提纯追加效果发生率的效果！,59,32,0,0,False
5552,采集地点的特殊效果发动，得到了影响集中检查上升率的效果！,59,32,0,0,False
5553,采集地点的特殊效果发动，得到了影响价值提升的效果！,59,32,0,0,False
5554,收下了Player Player带来的收藏品！,57,17,0,0,False
5555,Player Player在心中的形象变为了一位慷慨温柔的人！,57,33,0,0,False
5556,将作为游动饵保留了下来。,67,17,0,0,False
5557,"放走了，
将作为游动饵保留了下来。",67,17,0,0,False
5558,将钓饵换成了。,67,17,0,0,False
5559,放走了作为游动饵保留下来的鱼。,67,17,0,0,False
5560,大物の知識により、より大きな獲物を狙うことができた！,67,17,0,0,False
5561,没有更多效果了……,67,17,0,0,False
5562,执行谦逊之饵后，无法执行雄心之饵。,60,8,0,0,False
5563,执行雄心之饵后，无法执行谦逊之饵。,60,8,0,0,False
5564,,67,17,0,0,False
5565,现在感觉能钓到大型猎物！！！,67,17,0,0,False
5566,引诱了大型猎物……,67,17,0,0,False
5567,进一步引诱了大型猎物！,67,17,0,0,False
5568,进一步持续引诱了大型猎物！！,67,17,0,0,False
5569,现在感觉能钓到小型猎物！！！,67,17,0,0,False
5570,引诱了小型猎物……,67,17,0,0,False
5571,进一步引诱了小型猎物！,67,17,0,0,False
5572,进一步持续引诱了小型猎物！！,67,17,0,0,False
5573,触发了强化洞察效果！现在正是使用大胆提纯、慎重提纯的大好机会！,67,17,0,0,False
5574,受到的效果影响，的耐久/采集次数恢复了UNKNOWN次，采集力恢复了UNKNOWN点！,59,33,0,0,False
5575,,67,17,0,0,False
5576,刚刚使用的钓饵种类被用光了，钓饵变为了未选择状态。,60,8,0,0,False
5577,该技能无法在以小钓大发动过程中执行。,60,8,0,0,False
5578,专一垂钓发动时无法执行。,60,8,0,0,False
5579,没有凑近的鱼类。似乎没有效果……,67,17,0,0,False
5580,该技能没有效果。,60,8,0,0,False
5581,大鱼知识预示着机会的到来！,67,17,0,0,False
5582,,67,17,0,0,False
5583,,67,17,0,0,False
5584,提起了钓竿。,67,1,0,0,False
5585,目前无法使用游动饵。,60,8,0,0,False
5586,,67,17,0,0,False
5587,收下了Player Player带来的收藏品！,57,17,0,0,False
5588,开始认为Player Player是婚姻调解人！,57,33,0,0,False
5589,,0,0,0,0,False
5590,,0,0,0,0,False
5591,,0,0,0,0,False
5592,,0,0,0,0,False
5593,,0,0,0,0,False
5594,,0,0,0,0,False
5595,,0,0,0,0,False
5596,,0,0,0,0,False
5597,,0,0,0,0,False
5598,,0,0,0,0,False
5599,,0,0,0,0,False
5600,,0,0,0,0,False
5601,无法向黑名单中的玩家发送同好会邀请。,60,9,0,0,False
5602,同好会的操作失败。,60,8,0,0,False
5603,无法创建更多同好会。,60,9,0,0,False
5604,该名称不符合规范，请更换为其他名称。,60,9,0,0,False
5605,名字中含有无法使用的词。,60,9,0,0,False
5606,创建了同好会“UNKNOWN”。,57,33,0,0,False
5607,当前正在执行任务，无法使用该指令。,60,9,0,0,False
5608,没有搜索到同好会。,60,9,0,0,False
5609,公告板输入完成。,57,33,0,0,False
5610,创建了投票问卷。,57,33,0,0,False
5611,已删除投票问卷。,57,33,0,0,False
5612,备忘信息编辑完成。,57,33,0,0,False
5613,同好会的名称已改为“UNKNOWN”。,57,33,0,0,False
5614,更改了同好会的主要活动。,57,33,0,0,False
5615,已将从同好会黑名单中移除。,57,33,0,0,False
5616,解散了同好会“”。,57,33,0,0,False
5617,将设定到了“”分组中。,57,33,0,0,False
5618,更改了分组的名字。,57,33,0,0,False
5619,将移除出了同好会。,57,33,0,0,False
5620,将管理员权限转交给了。,57,33,0,0,False
5621,将任命为同好会管理员。,57,33,0,0,False
5622,取消了的管理员权限。,57,33,0,0,False
5623,放弃了管理员权限。,57,33,0,0,False
5624,同好会黑名单已达上限，无法继续添加。,60,9,0,0,False
5625,将加入到同好会黑名单中。,57,33,0,0,False
5626,会长无法退出。需要转交会长权限。,60,9,0,0,False
5627,退出了同好会。,57,33,0,0,False
5628,同好会“”开始进行招募。,57,33,0,0,False
5629,同好会“”取消了招募。,57,33,0,0,False
5630,加入同好会的数量已达上限，无法继续加入。,60,9,0,0,False
5631,招募已结束。,60,9,0,0,False
5632,加入了同好会“”。,57,33,0,0,False
5633,无法发送同好会邀请，该玩家正处于“忙碌中”状态。,60,9,0,0,False
5634,无法向同好会黑名单中的玩家发送邀请。,60,9,0,0,False
5635,同好会黑名单中的玩家无法加入。,60,9,0,0,False
5636,无法发送邀请，对方加入的同好会数量已达上限。,60,9,0,0,False
5637,向发送了加入同好会“”的邀请。,57,33,0,0,False
5638,加入了同好会“”。,57,33,0,0,False
5639,被邀请的玩家已加入该同好会。,60,9,0,0,False
5640,成为了同好会“”的会长。,57,33,1,0,False
5641,被移除出了同好会“”。,57,33,1,0,False
5642,被游戏管理员移除出了同好会“”。,57,33,0,0,False
5643,拒绝了来自同好会“”的邀请。,57,33,0,0,False
5644,撤销了发给的同好会邀请。,57,33,0,0,False
5645,回答了投票问卷。,57,33,0,0,False
5646,收到了发来的加入同好会的邀请。,57,33,1,0,False
5647,同好会“”发来的邀请被取消了。,57,33,1,0,False
5648,无法进行同好招募。请稍后再试。,60,9,0,0,False
5649,被任命为同好会“”的管理员。,57,33,1,0,False
5650,同好会“”的管理员权限被剥夺。,57,33,1,0,False
5651,同好会“”解散了。,57,33,1,0,False
5652,该玩家已在同好会黑名单中。,60,9,0,0,False
5653,将同好会“”的名称复制到了剪贴板。,57,33,0,0,False
5654,免费试用期间，在加入同好会满14日之前，无法在告示板上留言。,60,9,0,0,False
5655,无法执行，对方现在处于离线状态。,60,9,0,0,False
5656,对方已退出同好会，无法设置分组。,60,9,0,0,False
5657,已加入该同好会。,60,8,0,0,False
5658,仅可加入自身原始服务器所在大区的同好会。,60,9,0,0,False
5659,"超出显示上限，列表未能显示全部已加入的同好会。
请退出部分不需要的同好会后再次尝试。",57,65,0,0,False
5660,"超出显示上限，列表未能显示全部已加入的跨服通讯贝。
请退出部分不需要的跨服通讯贝后再次尝试。
（注意，列表更新后需要切换一次场景才能正常使用。）",57,65,0,0,False
5661,,0,0,0,0,False
5662,,0,0,0,0,False
5663,,0,0,0,0,False
5664,,0,0,0,0,False
5665,,0,0,0,0,False
5666,,0,0,0,0,False
5667,,0,0,0,0,False
5668,,0,0,0,0,False
5669,,0,0,0,0,False
5670,陆行鸟鞍囊的持有情况可能与实际情况不符。使用一次陆行鸟鞍囊可令情报更新。,57,1,0,0,False
5671,投影台的持有情况可能与实际情况不符。使用一次投影台可令情报更新。,57,1,0,0,False
5672,部分雇员的持有情况可能与实际情况不符。将雇员传唤出来一次可令情报更新。,57,1,0,0,False
5673,,0,0,0,0,False
5674,,0,0,0,0,False
5675,,0,0,0,0,False
5676,,0,0,0,0,False
5677,,0,0,0,0,False
5678,,0,0,0,0,False
5679,,0,0,0,0,False
5680,染色1中所需的道具不足。,60,8,0,0,False
5681,染色2中所需的道具不足。,60,8,0,0,False
5682,染色1、染色2中所需的道具不足。,60,8,0,0,False
5683,,0,0,0,0,False
5684,,0,0,0,0,False
5685,,0,0,0,0,False
5686,,0,0,0,0,False
5687,,0,0,0,0,False
5688,,0,0,0,0,False
5689,,0,0,0,0,False
5690,,0,0,0,0,False
5691,找到了UNKNOWN个结果。,57,33,0,0,False
5692,找到了UNKNOWN个结果，仅显示其中的前UNKNOWN项。,57,33,0,0,False
5693,没搜索到相应道具。,57,33,0,0,False
5694,,0,0,0,0,False
5695,,0,0,0,0,False
5696,,0,0,0,0,False
5697,,0,0,0,0,False
5698,,0,0,0,0,False
5699,,0,0,0,0,False
5700,,0,0,0,0,False
5701,学会了技能“”。,64,33,0,0,False
5702,已经学会该技能了。,60,8,0,0,False
5703,在这里无法使用。,60,8,0,0,False
5704,,0,0,0,0,False
5705,使用了。,43,1,0,0,False
5706,已可以在雨天时自动使用。,57,33,0,0,False
5707,已解除自动使用。,57,33,0,0,False
5708,,0,0,0,0,False
5709,,0,0,0,0,False
5710,,0,0,0,0,False
5711,,0,0,0,0,False
5712,,0,0,0,0,False
5713,,0,0,0,0,False
5714,,0,0,0,0,False
5715,,0,0,0,0,False
5716,,0,0,0,0,False
5717,,0,0,0,0,False
5718,,0,0,0,0,False
5719,,0,0,0,0,False
5720,,0,0,0,0,False
5721,,0,0,0,0,False
5722,,0,0,0,0,False
5723,,0,0,0,0,False
5724,,0,0,0,0,False
5725,,0,0,0,0,False
5726,,0,0,0,0,False
5727,,0,0,0,0,False
5728,,0,0,0,0,False
5729,,0,0,0,0,False
5730,,0,0,0,0,False
5731,,0,0,0,0,False
5732,,0,0,0,0,False
5733,,0,0,0,0,False
5734,,0,0,0,0,False
5735,,0,0,0,0,False
5736,,0,0,0,0,False
5737,,0,0,0,0,False
5738,,0,0,0,0,False
5739,,0,0,0,0,False
5740,,0,0,0,0,False
5741,,0,0,0,0,False
5742,,0,0,0,0,False
5743,,0,0,0,0,False
5744,,0,0,0,0,False
5745,,0,0,0,0,False
5746,,0,0,0,0,False
5747,,0,0,0,0,False
5748,,0,0,0,0,False
5749,,0,0,0,0,False
5750,,0,0,0,0,False
5751,获得了UNKNOWN个。,62,1,0,0,False
5752,的持有数量已达上限，无法获得新的。,60,9,0,0,False
5753,"回想起了与强敌激斗的情景！
向宗长报告，挑战幻巧拼图吧！",57,33,0,0,False
5754,,0,0,0,0,False
5755,,0,0,0,0,False
5756,将加入了市场布告板的收藏夹。（UNKNOWN/UNKNOWN）,57,33,0,0,False
5757,市场布告板的收藏夹已满，无法继续添加。,57,8,0,0,False
5758,已经将从市场布告板的收藏夹中删除。（UNKNOWN/UNKNOWN）,57,33,0,0,False
5759,当前任务不支持分享功能。,60,9,0,0,False
5760,删除了战术板“UNKNOWN”。,57,33,0,0,False
5761,分享了战术板“UNKNOWN”。,57,33,0,0,False
5762,将战术板UNKNOWN“UNKNOWN”分享给了全队。,57,33,0,0,False
5763,战术板UNKNOWN“UNKNOWN”分享失败。,60,9,0,0,False
5764,战术板UNKNOWN“UNKNOWN”存在异常设置，无法分享。,60,9,0,0,False
5765,战术板UNKNOWN“UNKNOWN”显示失败。,60,9,0,0,False
5766,战术板UNKNOWN“UNKNOWN”存在异常设置，无法显示。,60,9,0,0,False
5767,战术板“UNKNOWN”保存失败。,60,9,0,0,False
5768,战术板“UNKNOWN”删除失败。,60,9,0,0,False
5769,将加入了市场布告板的期望列表。（UNKNOWN/UNKNOWN）,57,33,0,0,False
5770,已经将从市场布告板的期望列表中删除。（UNKNOWN/UNKNOWN）,57,33,0,0,False
5771,商品已发生变化。关闭窗口后重新开启幻想试穿即可更新商品状态。,57,33,0,0,False
5772,无法添加，图形数量已达上限。,60,8,0,0,False
5773,ストラテジーボードを保存することができませんでした。,60,8,0,0,False
5774,无法使用该战术板。,60,8,0,0,False
5775,随身见闻录增加了关于“”的信息。,57,513,0,0,False
5776,"获得了“” ×UNKNOWN。
本周已领取“每周小莫古挑战”的奖励。",57,33,0,0,True
5777,"“莫古莫古★大收集”的活动目标已更新。
请重新打开莫古莫古指南书进行确认。",57,33,0,0,False
5778,"“莫古莫古★大收集”的活动内容有所变动。
请重新打开莫古莫古指南书进行确认。",57,33,0,0,False
5779,,0,0,0,0,False
5780,设置修改成功。,57,32,0,0,False
5781,放弃了修改中的设置。,57,32,0,0,False
5782,每周任务的任务完成次数增加UNKNOWN（距目标达成还差UNKNOWN次）。,57,33,0,0,False
5783,无法查看，尚未到达过该地区。,60,8,0,0,False
5784,无法显示，尚未开放。,60,8,0,0,False
5785,设置修改成功。,57,32,0,0,False
5786,放弃了修改中的设置。,57,32,0,0,False
5787,试戴了。,57,1,0,0,False
5788,,0,0,0,0,False
5789,,0,0,0,0,False
5790,设置修改成功。,57,32,0,0,False
5791,放弃了修改中的设置。,57,32,0,0,False
5792,因个人肖像无法显示，最优队员推荐将以列表形式显示。,57,1,0,0,False
5793,,0,0,0,0,False
5794,,0,0,0,0,False
5795,无法添加，列表已满。,60,8,0,0,False
5796,已固定到历史记录中。,57,32,0,0,False
5797,已从历史记录中删除。,57,32,0,0,False
5798,无法从历史记录中删除。,60,8,0,0,False
5799,无法固定到历史记录中。,60,8,0,0,False
5800,角色正在UNKNOWN大区游玩，无法操作。,60,8,0,0,False
5801,让角色在原始服务器下线后，才能前往其他大区游玩。,60,8,0,0,False
5802,身处非原始大区时无法备份角色设定。,60,8,0,0,False
5803,返回原始服务器修改角色姓名后，才可前往其他服务器。,60,8,0,0,False
5804,返回原始服务器修改雇员姓名后，才可前往其他服务器。,60,8,0,0,False
5805,仅可从自身原始服务器所在的大区进行该操作。,60,9,0,0,False
5806,原始服务器不在当前大区的角色无法进行该操作。,60,9,0,0,False
5807,已获取UNKNOWN的信息。,57,32,0,0,False
5808,已获取角色信息。,57,32,0,0,False
5809,请稍后再次选择“获取角色信息”的次级指令。,60,8,0,0,False
5810,现在无法使用获取角色信息的指令。,60,8,0,0,False
5811,无法获取角色信息。,60,8,0,0,False
5812,已将加入的所有跨服通讯贝频道号重置回初始状态。,57,33,0,0,False
5813,需要玩家持有才可以使用UNKNOWN，请选择其他种族。,60,8,0,0,False
5814,在该大区无法进行系统以及角色设置的备份。,60,8,0,0,False
5815,,0,0,0,0,False
5816,,0,0,0,0,False
5817,,0,0,0,0,False
5818,,0,0,0,0,False
5819,,0,0,0,0,False
5820,目标以太之光成功添加到PlayStation®Plus赠送的免费点中。,57,33,0,0,False
5821,"无法添加到免费点中。
只有使用“PlayStation®Plus”的玩家才能够使用这项服务。",60,9,0,0,False
5822,已经添加到静态密码锁赠送的免费点中。,60,9,0,0,False
5823,没有开启免费传送所对应的服务，传送时会消耗相应的金币。,60,9,0,0,False
5824,"没有开启PlayStation®Plus服务，传送时会消耗相应的金币。
要从收藏夹中删除可以通过快捷指令“地图&移动”的“传送”中的次级指令实现。",60,9,0,0,False
5825,删除成功。,57,32,0,0,False
5826,,0,0,0,0,False
5827,,0,0,0,0,False
5828,,0,0,0,0,False
5829,,0,0,0,0,False
5830,,0,0,0,0,False
5831,,0,0,0,0,False
5832,,0,0,0,0,False
5833,,0,0,0,0,False
5834,,0,0,0,0,False
5835,,0,0,0,0,False
5836,,0,0,0,0,False
5837,,0,0,0,0,False
5838,,0,0,0,0,False
5839,,0,0,0,0,False
5840,"搜索结果过多，搜索中止了。
请增加检索文字后再次进行搜索。",60,8,0,0,False
5841,消耗了UNKNOWN个。（剩余持有数量：UNKNOWN个）,57,1,0,0,False
5842,随身见闻录增加了关于“”的信息。,57,513,0,0,False
5843,"****和****更新了！
请阅读说明了解详情！",57,1,0,0,False
5844,"****和****开放并更新了！
请阅读说明了解详情！",57,1,0,0,False
5845,,0,0,0,0,False
5846,,0,0,0,0,False
5847,,0,0,0,0,False
5848,,0,0,0,0,False
5849,,0,0,0,0,False
5850,无法保存，肖像未能正确展示玩家形象。,60,8,0,0,False
5851,无法保存，部分项目未满足使用条件。,60,8,0,0,False
5852,,0,0,0,0,False
5853,已经学会此设计样式了。,60,8,0,0,False
5854,可以使用“”记载的设计样式了。,64,33,0,0,False
5855,无法获取冒险者铭牌信息。,60,9,0,0,False
5856,无法查看该玩家的冒险者铭牌，该玩家未设置冒险者铭牌。,60,9,0,0,False
5857,无法查看该玩家的冒险者铭牌，该玩家未设置冒险者铭牌。,60,9,0,0,False
5858,无法查看该玩家的冒险者铭牌，该玩家冒险者铭牌未公开。,60,9,0,0,False
5859,无法查看该玩家的冒险者铭牌，该玩家冒险者铭牌未公开。,60,9,0,0,False
5860,无法查看该玩家的冒险者铭牌，该玩家处于其他大区或其他原因致使数据获取失败。,60,9,0,0,False
5861,无法保存，未能在肖像范围内正确展示玩家角色表情。,60,8,0,0,False
5862,更改了肖像的名字。,57,33,0,0,False
5863,所选肖像已删除。,57,33,0,0,False
5864,所选肖像已应用于冒险者铭牌。,57,33,0,0,False
5865,所选肖像已设定为个人肖像。,57,1,0,0,False
5866,更新了铭牌样式。,57,33,0,0,False
5867,更新了铭牌个人信息。,57,33,0,0,False
5868,更新了铭牌可见范围。,57,33,0,0,False
5869,未满足使用条件，无法设置所选的项目。,60,9,0,0,False
5870,未满足使用条件，无法设置所选的项目。,60,9,0,0,False
5871,无法保存，镜头与角色距离过近。,60,8,0,0,False
