#,Message,ChoicesText[0],ChoicesText[1],ChoicesText[2],ChoicesText[3],ChoicesText[4],ChoicesText[5],ChoicesText[6],ChoicesText[7],ChoicesText[8],ChoicesText[9],NextTalk,ActionTimeline,ChoicesTalk[0],ChoicesTalk[1],ChoicesTalk[2],ChoicesTalk[3],ChoicesTalk[4],ChoicesTalk[5],ChoicesTalk[6],ChoicesTalk[7],ChoicesTalk[8],ChoicesTalk[9],Unknown23,Unknown24,Unknown25,Unknown26,Unknown27
312,挑战该项目需要0金碟币,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False
313,挑战该项目需要0金碟币,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False
314,挑战该项目需要0金碟币,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False
315,挑战该项目需要0金碟币,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False
316,"竞赛陆行鸟的“羽力”得到提升后，
便可以参加级别更高的竞赛。",,,,,,,,,,,317,0,0,0,0,0,0,0,0,0,0,0,1,7,2,True,False
317,"从快捷指令的“金碟游乐场”选择“陆行鸟”，
可以查看竞赛陆行鸟目前的羽力。",,,,,,,,,,,118,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
318,"呜呜……果然人多的地方最可怕了……
有小魔精变成我的样子逃到这附近来了。
不好意思，能不能麻烦你替我去找找它？　",,,,,,,,,,,319,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
319,"那只小魔精变身后跟我长得一模一样。
我希望你能使用这个特制烟球让它现出原形。
想要确认我的相貌的时候，就再来找我吧。",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
320,"喂，你啊，能不能帮我点忙？
是这样的，有捣乱的小魔精潜伏在这附近。",,,,,,,,,,,321,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
321,"最麻烦的是，那家伙变成了我的样子。
麻烦你去找到那个跟我长得一模一样的家伙，
然后把这个特制烟球丢过去！",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
322,"呜呜，为什么谁都不相信我说的话……
你……你会相信我的对吧？
有个小魔精变成了我的样子混入了游客中！",,,,,,,,,,,323,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
323,"那家伙现在跟我长得一模一样，根本没法区分。
相信我，收下这个特制烟球吧。
把它扔向你认为是小魔精的家伙，让它现出原形！",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
324,"咳咳、咳咳？！
这是什么！
这游戏可真是过分……",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
325,"怎、怎么回事？！
虽然我明白在这充满魅力的游乐场里人会变得不正常，
可你这恶作剧也太过分了，要批评你！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
326,"啊，原来如此……咳咳。
刚才从各个方向都感受到了视线，原来是这么一回事啊。
不过这也是在进行什么活动吗？",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
327,"没、没抓到吗……失败了啊……
要是再有小魔精混进来，到时候就拜托你了！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
328,"没找到吗……
看来要寻找打扮得完全一样的人，
比想象中的还要难啊。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
329,"哎呀，失败了吗……
你要是能再认真地看看我说不定就找到了！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
330,"不行吗……
好吧，我就算掘地三尺也要把小魔精给找出来！
咱们有缘再见吧！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
331,"什么，没找到呀……
你没有认真地观察我吧？
真是个容易害羞的家伙。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
332,"算了，这也没办法。
我会替你向那个被你认错的人道歉的。
不管结果怎样，还是谢谢你！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
333,"咦，失败了吗……
多希望你能找到跟我长得一模一样的女孩子啊。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
334,"哎呀呀，失败了吗……
真没想到会有这么多跟我长相相似的人聚集在这里。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
335,"失败了啊……
还是谢谢你，我再自己去找找吧。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
336,"连你也没找到吗……
果然还是只能自己去找啊。
还是谢谢你能来帮我！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
337,"是吗，失败了啊……
应该再提醒一下你不要被那些跟我长得相似的人迷惑的。
说到底，还是因为我考虑不周啊。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
338,"失败了啊……
我再去找找吧。
感谢你的协助！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
339,"可恶！怎么失败了啊！
小魔精这混蛋！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
340,"这样啊，没能找到吗……
不过想想这附近有跟我长得一样的家伙在瞎转悠，
就觉得浑身不舒服。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
341,"弄错了啊……
别在意啦，大姐姐。
捣乱的小魔精就是这么麻烦啊。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
342,"哎哟，失败了啊……
不过这也不能怪你。
毕竟跟我打扮得差不多的人实在太多了。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
343,"哇，大姐姐，连你也失败了啊。
特制烟球也用光了，这下只能放弃啦。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
344,"哎……真遗憾。
这回就算捣乱的小魔精赢了。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
345,"失败了啊……
算了，这也没办法。
要是发现了跟我很像的人，还要再麻烦你啦！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
346,"嗯，不行吗……
小魔精这家伙，还挺难对付啊……",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
347,"哎呀，我还以为找个绝世美女应该挺简单的……
难道说，你……不擅长应对美女吗？",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
348,"失败了吗……
不，都怪我是大众脸，跟我长得像的人太多了。
我要不要干脆把头发剪了改变下形象呢……",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
349,"你也束手无策吗……
看来还是捣乱的小魔精略胜一筹啊。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
350,"特制烟球已经没有了……
虽然很遗憾，但这次还是先放弃吧。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
351,"呜！失败了啊！
可恶的小魔精，下次让我碰到了，一定要把你抓起来！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
352,"你认错人了吗……
为什么你就感受不到我的美丽之处呢……",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
353,"……这样啊，你失败了啊。
算了，既然长相相似的人这么多，你分不清也正常。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
354,"被穿着打扮相似的人迷惑了吗……
嗯，真是可惜……",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
355,"你失败了啊……
想必是被人高马大的我给吓傻了吧！
哎，这还真没办法。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
356,"大姐姐，你失败了啊……
哎，你也不要太在意。
这都是那个跟我长得一模一样的家伙的错！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
357,"这样啊，真是糟糕……
如果你又发现了那只小魔精，
一定要在我破产之前把它抓住啊！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
358,"……呜呜，好不甘心。
都怪我太没用了……
真是抱歉，让你也白忙活了一场。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
359,"嗯，好遗憾……
小魔精这东西，还真是难对付啊。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
360,"竟然会这样……
虽然可能已经没戏了……还是谢谢你能相信我。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
361,"啊，太好啦！
我刚才都已经不知道怎么办才好了……
真是太感谢你了！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
362,"不胜感激！
真是的，“换肤”这种能力太让人头疼了。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
363,"谢谢你！
这样委托就完成了……可以去玩啦！
多亏了有你帮忙！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
364,"太棒啦！
果然拜托你没有错！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
365,"太好了！
这样一来金碟游乐场的人们暂时也可以放心了。
也算是给了捣乱的小魔精一点教训吧。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
366,"谢谢你！
要是就这样由它一直扮成我的样子可就麻烦大了。
你真是帮了大忙了。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
367,"哇，太好了！
大姐姐，谢谢你！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
368,"干得漂亮！
捣乱的小魔精也认输了。
真是帮大忙了啊，谢谢你。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
369,"非常感谢！
你能在它做恶作剧之前把它找出来，真是帮大忙了！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
370,"谢谢你！
我就知道你会成功的！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
371,"太棒了！
非常感谢你能把它找出来！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
372,"哎呀，真是多谢！
竟然能在那么多人里把它给揪出来……
你的本事可不小！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
373,"太棒了！
小魔精这混蛋，真是活该！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
374,"你把小魔精找出来了啊，谢谢！
我可受不了有跟我长得一模一样的人在这附近走来走去。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
375,"哇，谢谢你！
大姐姐，你真是值得信赖啊。
要是再有小魔精混进来，我还要麻烦你啦！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
376,"辛苦你了，真是得救了。
跟我打扮相似的人有那么多，
你竟然能从中把它找出来！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
377,"太好啦！
大姐姐，谢谢你帮我教训了小魔精！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
378,"太棒啦！
四处奔走还是有意义的啊！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
379,"捣乱的小魔精要是能反省一下就好了……
如果你再看见像我一样的妖异猎人的话，
麻烦也帮帮他们！谢谢你啦！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
380,"真是麻烦你了，不好意思。
我十分佩服你的洞察力，竟然能看穿小魔精的伪装。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
381,"干得漂亮！
绝世美女有我一个就已经够了。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
382,"嗯，太好了……
看来我必须继续努力修行了！
什么时候才能只靠我一个人就抓住小魔精呢……",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
383,"干得太漂亮了！
捣乱的小魔精这下就没辙啦。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
384,"啊，太好了！
多亏有你才没闹出什么大事。
非常感谢。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
385,"噢！多谢！
可恶的小魔精，这下老实了吧！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
386,"干得好！
看来你充分理解了我的美啊。
我可要好好表扬你一下！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
387,"你做到了啊！
你竟然从那么多人里面把它找了出来。
太感谢了！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
388,"你成功了啊！
得救了……谢谢你！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
389,"噢，真棒！
竟然没有被人高马大的我吓傻。
你的勇气令人钦佩！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
390,"嘿！
大姐姐，你成功了啊！
哎呀，真是打心底里感谢你啊！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
391,"得救了！真的非常感谢你。
多亏了你，我这下不用破产了！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
392,"你真厉害，谢谢！
我也要以此为契机，克服对人群的恐惧！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
393,"拜托你果然没错！
你竟然会如此努力地帮助素不相识的我，
你可真是个好人！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
394,"谢谢你救了我！
你是我一辈子的恩人，我绝对不会忘了你的！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
395,"看来你已经完成竞赛陆行鸟的登记了。
那么就赶紧来学习一下竞赛的基础吧！",,,,,,,,,,,404,764,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
396,"好，接下来就准备参赛吧！
你的这只竞赛陆行鸟是UNKNOWN羽力。
那么我来给你简单介绍一下你目前可以参加的竞赛！",,,,,,,,,,,397,764,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
397,"首先是“初始级”，这是只有新人训练师才可以参加的级别。
这个级别是为了让新人训练师抓住竞赛的感觉、熟悉竞赛而设的。
因此只有羽力较低的竞赛陆行鸟才可以参加。",,,,,,,,,,,398,0,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
398,"羽力上升后能够参加的竞赛级别会发生变化，
遇到的对手会更强。",,,,,,,,,,,399,0,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
399,"伴随着难度的增加，可获得的报酬也会更高。
加油变强、取胜吧！",,,,,,,,,,,400,0,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
400,可以从任务搜索器参加陆行鸟竞赛。,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
401,"选择好要参加的级别后，下面就要选择“赛道”了。
陆行鸟竞赛的场地设在广阔的大自然，
有穿过海滨沙滩的赛道，也有幽静森林中的赛道。",,,,,,,,,,,402,764,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
402,"当然，这些赛道的区别不仅仅在于风景，
不同的赛道其长度和设置的障碍物也会有所不同。",,,,,,,,,,,403,0,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
403,"如果能够记住赛道的特征，那么对于赢得竞赛也很有帮助。
你就试着多跑几条赛道，寻找出自己擅长的吧！",,,,,,,,,,,126,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
404,"可以从“申请参赛”中选择“竞赛教学”，
一边听取陆行鸟竞赛的基础说明，
一边进行实际操作。",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
405,"你好像没有完成登记的竞赛陆行鸟呢。
你可以到训鸟师那里给新陆行鸟做登记！",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
406,沉浸在本大爷华丽的舞姿之下吧……,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
407,"哎呀，可爱的小宝贝。
你会向我展示什么样的舞蹈呢，真是期待……",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
408,"恭喜您。
这0金碟币是您的奖品，请收下！
您想要再挑战一次吗？",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
409,"感谢您的参与。
您想要再挑战一次吗？",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
410,所持宠物不足3只，无法参加“萌宠之王”。,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
411,萌宠之王,关卡挑战,对战,大赛,游戏向导,取消,,,,,,0,0,412,0,414,416,0,0,0,0,0,0,14,0,0,False,False
412,关卡挑战,返回,,,,,,,,,,411,0,0,0,0,0,0,0,0,0,0,0,15,0,0,False,False
413,对战,玩家对战（无绩点赛）,玩家对战（绩点赛）,人机对战,返回,,,,,,,411,0,0,0,415,411,0,0,0,0,0,0,10,0,0,False,False
414,大赛,大赛对战,大赛信息,排行榜,返回,,,,,,,411,0,0,0,0,411,0,0,0,0,0,0,10,0,0,False,False
415,人机对战,讨伐级,歼灭级,歼殛级,返回,,,,,,,411,0,0,0,0,413,0,0,0,0,0,0,10,0,0,False,False
416,游戏向导,宠物热键栏的编成方法,玩法教学,返回,,,,,,,,411,0,471,0,411,0,0,0,0,0,0,0,10,0,0,False,False
417,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
418,"**萌宠之王**
指挥手下的宠物大军获得胜利！

确定要玩吗？",是,否,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False
419,"第UNKNOWN次萌宠之王大赛

开赛时间（地球时间）：
2013年8月27日（星期二） 8点～
2013年8月27日（星期二） 8点
参赛资格：
大赛规则：

",确定,,,,,,,,,,414,0,0,0,0,0,0,0,0,0,0,0,13,0,0,False,False
420,"现在没有正在进行中的大赛。

下次开赛时间
2013年8月27日（星期二） 8点～
2013年8月27日（星期二） 8点
参赛资格:
大赛规则:

",确定,,,,,,,,,,414,0,0,0,0,0,0,0,0,0,0,0,13,0,0,False,False
421,欢迎来到“萌宠之王”大赛的接待处！,,,,,,,,,,,422,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
422,要做什么？,关于下次大赛,听取大赛说明,取消,,,,,,,,0,0,424,425,0,0,0,0,0,0,0,0,10,0,0,False,False
423,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
424,"下次，即第UNKNOWN次萌宠之王大赛的参赛资格为，
，
大赛规则是。",返回,,,,,,,,,,454,764,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
425,"在这个金碟游乐场，
将会定期举行“萌宠之王”的大赛！",,,,,,,,,,,468,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
426,"欢迎来到“萌宠之王”大赛的接待处！
现在，第UNKNOWN次萌宠之王大赛正在举办之中。",,,,,,,,,,,427,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
427,要做什么？,参加大赛,关于正在举办的大赛,听取大赛说明,取消,,,,,,,0,0,469,429,430,0,0,0,0,0,0,0,10,0,0,False,False
428,要参加当前正在举办的大赛吗？,是,否,,,,,,,,,427,764,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
429,"当前正在举办的第UNKNOWN次萌宠之王大赛，
参赛资格是，
大赛规则是。",返回,,,,,,,,,,462,764,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
430,"在这个金碟游乐场，
将会定期举行“萌宠之王”的大赛！",,,,,,,,,,,467,764,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False
431,"在大赛中，将以排位战的形式进行大赛对战，
进行对战的冒险者们将会互相争夺“积分”。",,,,,,,,,,,432,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False
432,"成功参加大赛之后，
从“萌宠之王”对战台处选择“大赛对战”，
并在对战中获胜的话，就可以获得积分。",,,,,,,,,,,433,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False
433,"大赛对战的可进行次数会根据每次大赛的不同而有所变化。
所战胜的对手的绩点越高，获得的积分也就越多！",,,,,,,,,,,447,764,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False
434,"您已经成功报名参加了第UNKNOWN次萌宠之王大赛。
请您多多加油，以获得高位排名为目标而努力吧！",,,,,,,,,,,427,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
435,"……哎呀？
客人您之前已经报名参加了本次大赛了。",,,,,,,,,,,427,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
436,"……非常抱歉，
您无法报名参加大赛。",,,,,,,,,,,427,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
437,"当前正在举办的大赛的参赛资格是，
。
非常抱歉，您似乎没有满足参赛条件。",,,,,,,,,,,427,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
438,"……非常抱歉，
您无法报名参加大赛。
请您先完成关卡挑战的第二关以解锁大赛。",,,,,,,,,,,427,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
439,"哎呀，您好像已经错过了奖品领取时间……
领取奖品的期限是至下一次大赛开赛为止，
请您今后多加注意。",,,,,,,,,,,422,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
440,"您辛苦了！
第UNKNOWN次萌宠之王大赛圆满结束。
那么就由我来确认一下客人您的排名。",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
441,"恭喜您，您取得了大赛的第0名！
请收下您的奖品，包括加算积分所得的0金碟币，
共计0金碟币！",,,,,,,,,,,444,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
442,"非常遗憾，本次大赛您未能取得名次……
那么，请收下您出席本次大赛获得的参与奖0金碟币！",,,,,,,,,,,444,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
443,"非常遗憾……您没有获得任何奖励……
希望您能在下一次大赛中有更加出色的表现！",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
444,要领取奖品吗？,是,否,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False
445,"感谢您参加本次大赛！
下次大赛也请您踊跃参加！",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
446,"您已经成功申请了“萌宠之王”的对战。
在比赛开始前，请在陆行鸟广场内稍等片刻。",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
447,"在大赛结束之后，
会根据参赛者所获得的积分来决定最终排名。",,,,,,,,,,,448,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False
448,"排名越高，能够获得的金碟币奖励就越多。
所以请您务必努力冲击上位名次！
大赛排名可以在排行榜上查看。",,,,,,,,,,,449,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False
449,"另外，奖品的领取时间是
从本次大赛结束至下一次大赛开始为止，
请注意不要错过。",,,,,,,,,,,450,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False
450,"在大赛中，会使用专用的“大赛规则”，
建议您在参赛前仔细确认清楚。
想要参加大赛或者确认规则的话，只要来我这里就可以了！",,,,,,,,,,,478,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False
451,您正处于防沉迷状态，目前无法领取大赛奖品。,,,,,,,,,,,422,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
452,确定要取消参赛申请吗？,是,否,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False
453,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
454,"下次大赛的开赛时间为，
2013年8月27日（星期二） 8点（地球时间）至
2013年8月27日（星期二） 8点（地球时间）。",,,,,,,,,,,422,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
455,"在大赛中，将以排位战的形式进行大赛对战，
进行对战的冒险者们将会互相争夺“积分”。",,,,,,,,,,,456,0,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
456,"成功参加大赛之后，
从“萌宠之王”对战台处选择“大赛对战”，
并在对战中获胜的话，就可以获得积分。",,,,,,,,,,,457,0,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
457,"大赛对战的可进行次数会根据每次大赛的不同而有所变化。
所战胜的对手的绩点越高，获得的积分也就越多！",,,,,,,,,,,458,764,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
458,"在大赛结束之后，
会根据参赛者所获得的积分来决定最终排名。",,,,,,,,,,,459,0,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
459,"排名越高，能够获得的金碟币奖励就越多。
所以请您务必努力冲击上位名次！
大赛排名可以在排行榜上查看。",,,,,,,,,,,460,0,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
460,"另外，奖品的领取时间是
从本次大赛结束至下一次大赛开始为止，
请注意不要错过。",,,,,,,,,,,461,0,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
461,"在大赛中，会使用专用的“大赛规则”，
建议您在参赛前仔细确认清楚。
想要参加大赛或者确认规则的话，只要来我这里就可以了！",,,,,,,,,,,477,0,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
462,"大赛的结束时间，
是2013年8月27日（星期二） 8点（地球时间）。
可以进行大赛对战的时间则是截止到大赛结束前15分钟，敬请注意。",,,,,,,,,,,427,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
463,"现在没有正在进行中的大赛。
请通过“大赛信息”确认下一次大赛的开赛时间。",确定,,,,,,,,,,414,0,0,0,0,0,0,0,0,0,0,0,13,0,0,False,False
464,"当前还没有申请参加大赛。
可在“大赛接待员”处进行大赛的参赛申请。",确定,,,,,,,,,,414,0,0,0,0,0,0,0,0,0,0,0,13,0,0,False,False
465,大赛对战的对战次数已经达到上限。,确定,,,,,,,,,,414,0,0,0,0,0,0,0,0,0,0,0,13,0,0,False,False
466,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
467,"参加条件限定为已经非常了解游戏玩法的人才能参加。
具体地说，就是只有完成了“关卡挑战”第二关的人，
才有权参加大赛。",,,,,,,,,,,431,0,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
468,"参加条件限定为已经非常了解游戏玩法的人才能参加。
具体地说，就是只有完成了“关卡挑战”第二关的人，
才有权参加大赛。",,,,,,,,,,,455,0,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
469,"您想要申请参加大赛是吗！
这次大赛启用的规则是
“”。",,,,,,,,,,,428,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
470,"……非常抱歉，由于大赛已经接近尾声，
大赛报名已经截止了。
在下次大赛开始前，请您耐心等待。",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
471,"在“萌宠之王”游戏中，
需要使用叫做宠物热键栏的专用热键栏来召唤宠物。",,,,,,,,,,,472,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
